active_server_utilization,avg_cpu_utilization,avg_gpu_utilization,deadline_miss_rate,defer_count,energy_idle_active,group_energy_active_total,group_id,group_makespan,group_size,method,migration_count,num_tasks,peak_active_power,power_envelope_violation,server_activated_count,total_active_window_time,total_cpu_active_capacity_time,total_cpu_busy_capacity_time,total_gpu_active_capacity_time,total_gpu_busy_capacity_time,total_task_busy_time,workflow_ids
1.3158847027891547,0.368456763545933,0.5,0.0,0.0,5532.503457814661,7285.967960767817,group_002,5.122688386865427,1.0,FCFS,0.0,7.0,1587.609375,0.0,3,15.36806516059628,983.556170278162,362.39792326632414,30.73613032119256,15.36806516059628,20.2226018562956,job_11820
1.5700528071017938,0.6622398245894866,0.18417986844211506,0.0,0.0,2171.901398649477,3576.955850041043,group_002,1.3922444863137673,1.0,HEFT,0.0,7.0,2959.276875,0.0,3,4.176733458941301,200.48320602918247,132.7679631939037,16.706933835765206,3.0770808759423565,6.557692091726775,job_11820
0.9305638811316616,0.39352129371055383,0.1345512128536442,0.0,0.0,3373.2094982687854,4785.786313865679,group_002,1.4293260585884682,1.0,MinEnergy,0.0,7.0,3762.2272916666666,0.0,5,7.146630292942341,343.03825406123235,134.9928575303858,22.86921693741549,3.0770808759423565,6.650396022413528,job_11820
1.5700528071017938,0.6622398245894866,0.18417986844211506,0.0,0.0,2171.901398649477,3576.955850041043,group_002,1.3922444863137673,1.0,PCEA,0.0,7.0,2959.276875,0.0,3,4.176733458941301,200.48320602918247,132.7679631939037,16.706933835765206,3.0770808759423565,6.557692091726775,job_11820
1.5700528071017938,0.6622398245894866,0.18417986844211506,0.0,0.0,2171.901398649477,3576.955850041043,group_002,1.3922444863137673,1.0,PCEA-AER,0.0,7.0,2959.276875,0.0,3,4.176733458941301,200.48320602918247,132.7679631939037,16.706933835765206,3.0770808759423565,6.557692091726775,job_11820
7.372082403714465,0.4607551502321541,1.0,0.0,0.0,1559.233043052641,2374.560588008262,group_003,4.331202897368447,1.0,FCFS,0.0,9.0,563.15296875,0.0,1,4.331202897368447,277.19698543158063,127.71993866642816,8.662405794736895,8.662405794736895,31.92998466660704,job_1195
7.678614548125687,0.6398845456771405,0.16965363703142186,0.0,0.0,1239.2651172726528,1990.9134581036294,group_003,2.383202148601255,1.0,HEFT,0.0,9.0,1339.34609375,0.0,1,2.383202148601255,114.39370313286025,73.19876275749597,9.53280859440502,1.6172756491652083,18.299690689373993,job_1195
2.553669660672884,0.2128058050560737,0.06610089820186534,0.0,0.0,3523.2152635592793,4267.371122952787,group_003,2.4466772663606102,1.0,MinEnergy,0.0,9.0,2245.6389496527777,0.0,3,7.340031799081831,352.32152635592786,74.97606605475791,24.4667726636061,1.6172756491652083,18.744016513689477,job_1195
7.678614548125687,0.6398845456771405,0.16965363703142186,0.0,0.0,1239.2651172726528,1990.9134581036294,group_003,2.383202148601255,1.0,PCEA,0.0,9.0,1339.34609375,0.0,1,2.383202148601255,114.39370313286025,73.19876275749597,9.53280859440502,1.6172756491652083,18.299690689373993,job_1195
7.678614548125687,0.6398845456771405,0.16965363703142186,0.0,0.0,1239.2651172726528,1990.9134581036294,group_003,2.383202148601255,1.0,PCEA-AER,0.0,9.0,1339.34609375,0.0,1,2.383202148601255,114.39370313286025,73.19876275749597,9.53280859440502,1.6172756491652083,18.299690689373993,job_1195
0.37808482554972883,0.16888961213714532,0.21310769644366798,0.0,0.0,144089.36238333696,166070.70098853097,group_004,78.99636095577682,1.0,FCFS,0.0,15.0,2785.68939784375,0.0,5,394.9818047788841,25278.835505848583,4269.332723861465,947.9563314693219,202.01679012861734,149.33662675514145,job_11957
0.5819788732699871,0.3083323893397536,0.1902855851703336,0.0,0.0,24497.291343039902,38435.986144341994,group_004,12.498618032163215,1.0,HEFT,0.0,15.0,5676.485275475695,0.0,4,49.99447212865286,2399.7346621753372,739.9159221699481,174.980652450285,33.296295844989245,29.095726559161164,job_11957
0.1444647533083858,0.09988559634309252,0.05448823847092883,0.0,0.0,166474.32313901294,181232.89670676764,group_004,59.88285005000464,1.0,MinEnergy,0.0,15.0,5905.667033911805,0.0,6,359.29710030002786,18204.386415201414,1818.3559931424854,1437.1884012001115,78.30986433224462,51.90576695926187,job_11957
0.5911436069763085,0.31138730057519404,0.19290408051499688,0.0,0.0,24497.291343039902,38635.584362677466,group_004,12.498618032163215,1.0,PCEA,0.0,15.0,5676.485275475695,0.0,4,49.99447212865286,2399.7346621753372,747.2468985515035,174.980652450285,33.754481868836464,29.553912583008376,job_11957
0.5911436069763085,0.31138730057519404,0.19290408051499688,0.0,0.0,24497.291343039902,38635.584362677466,group_004,12.498618032163215,1.0,PCEA-AER,0.0,15.0,5676.485275475695,0.0,4,49.99447212865286,2399.7346621753372,747.2468985515035,174.980652450285,33.754481868836464,29.553912583008376,job_11957
0.48985915864012264,0.10091724897677727,0.49955063727460736,0.0,0.0,267443.6098665347,347149.2143757582,group_005,215.62414884970534,1.0,FCFS,0.0,21.0,2045.3488145000001,0.0,4,715.2924763955818,45778.71848931724,4619.862331624225,2258.778149801599,1128.3740641953473,350.3925706687495,job_1196
1.1105856011235475,0.2584235838677443,0.7108353005866124,0.0,0.0,38465.31987346506,117918.20864305996,group_005,40.09788717946797,1.0,HEFT,0.0,21.0,4056.137777777778,0.0,2,73.9717689874328,3550.644911396774,917.5703830449238,295.8870759497312,210.32697857242096,82.15198152708024,job_1196
0.37354363173988675,0.08638281424182934,0.2930941496922047,0.0,0.0,105789.97628794478,186321.78279341373,group_005,75.38738630290169,1.0,MinEnergy,0.0,21.0,4456.137777777778,0.0,4,223.07212483766182,10707.461992207765,924.9407002743312,722.1630222233242,211.66175693769793,83.32717165179359,job_1196
1.102655377621735,0.25657829001904214,0.7057595254271586,0.0,0.0,38741.95987346506,118194.84864305994,group_005,40.363887179467966,1.0,PCEA,0.0,21.0,4056.137777777778,0.0,2,74.50376898743279,3576.180911396774,917.5703830449238,298.01507594973117,210.3269785724209,82.15198152708021,job_1196
1.102655377621735,0.25657829001904214,0.7057595254271586,0.0,0.0,38741.95987346506,118194.84864305994,group_005,40.363887179467966,1.0,PCEA-AER,0.0,21.0,4056.137777777778,0.0,2,74.50376898743279,3576.180911396774,917.5703830449238,298.01507594973117,210.3269785724209,82.15198152708021,job_1196
1.71779867945763,0.10736241746610188,0.6153846153846154,0.0,0.0,6756.676519894778,8444.848700430897,group_006,18.768545888596606,1.0,FCFS,0.0,6.0,536.169375,0.0,1,18.768545888596606,1201.1869368701828,128.96233337108472,37.53709177719321,23.099748785965055,32.24058334277118,job_12030
3.101095725738055,0.2584246438115046,0.3076923076923077,0.0,0.0,1822.1305647261347,3503.159138034479,group_006,3.504097239857951,1.0,HEFT,0.0,6.0,1311.776875,0.0,1,3.504097239857951,168.19666751318164,43.46616389237603,14.016388959431804,4.312735064440555,10.866540973094008,job_12030
1.4122172619938411,0.1176847718328201,0.30769230769230765,0.0,0.0,3377.5536236488215,5403.67313852505,group_006,4.221942029561027,1.0,MinEnergy,0.0,6.0,1595.423346590625,0.0,2,8.443884059122054,405.30643483785855,47.69839530626715,16.887768118244107,5.19623634407511,11.924598826566788,job_12030
3.1010957257380545,0.25842464381150454,0.3076923076923077,0.0,0.0,1822.1305647261347,3503.159138034479,group_006,3.504097239857951,1.0,PCEA,0.0,6.0,1311.776875,0.0,1,3.504097239857951,168.19666751318164,43.466163892376024,14.016388959431804,4.312735064440555,10.866540973094006,job_12030
3.1010957257380545,0.25842464381150454,0.3076923076923077,0.0,0.0,1822.1305647261347,3503.159138034479,group_006,3.504097239857951,1.0,PCEA-AER,0.0,6.0,1311.776875,0.0,1,3.504097239857951,168.19666751318164,43.466163892376024,14.016388959431804,4.312735064440555,10.866540973094006,job_12030
0.5817439134012794,0.17098095128821966,0.18869206494904045,0.0,0.0,17103.49443998509,19376.70865152136,group_007,23.75485338886818,1.0,FCFS,0.0,9.0,981.115,0.0,2,47.50970677773636,3040.621233775127,519.8883110580314,95.01941355547272,17.929409354028994,27.638482745427638,job_12669
0.6792590741202371,0.3011109722568444,0.05777784720491108,0.0,0.0,8077.327593442346,9872.231949538704,group_007,7.766661147540718,1.0,HEFT,0.0,9.0,1594.5120659722222,0.0,2,15.533322295081437,745.599470163909,224.50818137524269,62.13328918032575,3.589927688599416,10.551150120168254,job_12669
0.35448554182206427,0.15748818624831554,0.044447815491112375,0.0,0.0,13326.595740961564,15134.083512994484,group_007,10.095905864364822,1.0,MinEnergy,0.0,9.0,1868.2424305555555,0.0,3,30.287717593094463,1453.8104444685341,228.95797004820687,80.76724691491857,3.589927688599416,10.73655798154176,job_12669
0.6792590741202371,0.3011109722568444,0.05777784720491108,0.0,0.0,8077.327593442346,9867.867516868679,group_007,7.766661147540718,1.0,PCEA,0.0,9.0,1594.5120659722222,0.0,2,15.533322295081437,745.599470163909,224.50818137524269,62.13328918032575,3.589927688599416,10.551150120168254,job_12669
0.6792590741202371,0.3011109722568444,0.05777784720491108,0.0,0.0,8077.327593442346,9867.867516868679,group_007,7.766661147540718,1.0,PCEA-AER,0.0,9.0,1594.5120659722222,0.0,2,15.533322295081437,745.599470163909,224.50818137524269,62.13328918032575,3.589927688599416,10.551150120168254,job_12669
0.38480942690522474,0.08392165402316322,0.42955194133991625,0.0,0.0,51872.20040995187,64512.848648656574,group_008,71.63344261836812,1.0,FCFS,0.0,5.0,1023.2500645,0.0,2,139.56094539789765,8931.90050546545,749.5798639889881,414.9768963548544,178.25413144044091,53.704367416916355,job_12674
1.2618858069689745,0.27659140849005553,0.6857370316372307,0.0,0.0,5915.102519375307,17731.61052365999,group_008,11.375197152644821,1.0,HEFT,0.0,5.0,2028.068888888889,0.0,1,11.375197152644821,546.0094633269514,151.02152651050082,45.500788610579285,31.201575718971753,14.35419983839639,job_12674
0.22602246777219323,0.049172700398972445,0.16420866464156947,0.0,0.0,29399.144864433623,41330.50386769017,group_008,33.55440982928385,1.0,MinEnergy,0.0,5.0,2428.068888888889,0.0,2,64.28014239220708,3085.4468348259397,151.71975280585374,190.01174991026065,31.201575718971757,14.528756412234618,job_12674
1.2618858069689745,0.27659140849005553,0.6857370316372307,0.0,0.0,5915.102519375307,17731.61052365999,group_008,11.375197152644821,1.0,PCEA,0.0,5.0,2028.068888888889,0.0,1,11.375197152644821,546.0094633269514,151.02152651050082,45.500788610579285,31.201575718971753,14.35419983839639,job_12674
1.2618858069689745,0.27659140849005553,0.6857370316372307,0.0,0.0,5915.102519375307,17731.61052365999,group_008,11.375197152644821,1.0,PCEA-AER,0.0,5.0,2028.068888888889,0.0,1,11.375197152644821,546.0094633269514,151.02152651050082,45.500788610579285,31.201575718971753,14.35419983839639,job_12674
0.34226380743459134,0.07636316972470973,0.3767291993002043,0.16666666666666666,0.0,135516.1832753289,159891.80617382348,group_009,154.96115698616006,1.0,FCFS,0.0,6.0,1383.2500645,0.0,3,372.15487378280864,23817.911922099753,1818.811250595491,872.6788070254329,328.76358821694885,127.37514405624385,job_12675
1.3539983939486,0.3527010649476026,0.78463347834917,0.0,0.0,9120.213953151568,30046.266964934297,group_009,17.538872986829936,1.0,HEFT,0.0,6.0,2046.2025,0.0,1,17.538872986829936,841.865903367837,296.92700066091163,70.15549194731975,55.046347671922675,23.74760585583622,job_12675
0.1505653453241367,0.03921645311510126,0.14690582037160213,0.0,0.0,68544.5023274691,90269.8745716857,group_009,67.51988583239176,1.0,MinEnergy,0.0,6.0,2828.068888888889,0.0,3,162.63014286781055,7806.246857654905,306.13331389813015,383.4677054080357,56.333637848983344,24.486463621005583,job_12675
1.3539983939486,0.3527010649476026,0.78463347834917,0.0,0.0,9120.213953151568,30046.266964934297,group_009,17.538872986829936,1.0,PCEA,0.0,6.0,2046.2025,0.0,1,17.538872986829936,841.865903367837,296.92700066091163,70.15549194731975,55.046347671922675,23.74760585583622,job_12675
1.3539983939486,0.3527010649476026,0.78463347834917,0.0,0.0,9120.213953151568,30046.266964934297,group_009,17.538872986829936,1.0,PCEA-AER,0.0,6.0,2046.2025,0.0,1,17.538872986829936,841.865903367837,296.92700066091163,70.15549194731975,55.046347671922675,23.74760585583622,job_12675
0.6206199393826014,0.1325387462114126,0.6935903785427442,0.0,0.0,46544.89609035205,64763.956680310876,group_010,62.56034420746243,1.0,FCFS,0.0,5.0,1181.0225645,0.0,2,125.12068841492486,8007.724058555191,1061.3337067278692,375.36206524477456,260.3475169237094,77.65239405958002,job_12680
0.7493766664221551,0.1874480555351796,0.5215379715047939,0.0,0.0,11388.575137424688,28644.466498519003,group_010,10.950553016754508,1.0,HEFT,0.0,5.0,3317.778263888889,0.0,2,21.901106033509016,1051.2530896084327,197.05534752245063,87.60442413403607,45.68903365771077,16.412177830349133,job_12680
0.3806439494747351,0.09422032912289462,0.34895262121681514,0.0,0.0,20149.017550828295,37466.027301920636,group_010,10.950553016754508,1.0,MinEnergy,0.0,5.0,4117.853809307639,0.0,4,43.80221206701803,2102.5061792168653,198.0988241887327,131.40663620105408,45.85469014764225,16.673046996919645,job_12680
0.7493766664221551,0.1874480555351796,0.5215379715047939,0.0,0.0,11388.575137424688,28644.466498519003,group_010,10.950553016754508,1.0,PCEA,0.0,5.0,3317.778263888889,0.0,2,21.901106033509016,1051.2530896084327,197.05534752245063,87.60442413403607,45.68903365771077,16.412177830349133,job_12680
0.7493766664221551,0.1874480555351796,0.5215379715047939,0.0,0.0,11388.575137424688,28644.466498519003,group_010,10.950553016754508,1.0,PCEA-AER,0.0,5.0,3317.778263888889,0.0,2,21.901106033509016,1051.2530896084327,197.05534752245063,87.60442413403607,45.68903365771077,16.412177830349133,job_12680
0.6511335767894559,0.20056678839472797,0.17443321160527203,0.0,0.0,9250.800504173249,10547.736667046036,group_011,12.848334033573956,1.0,FCFS,0.0,8.0,1035.49,0.0,2,25.69666806714791,1644.5867562974663,329.84948394708596,51.39333613429582,8.964704677014497,16.731963390133416,job_12681
0.5360132228269063,0.24623103744015976,0.0326633609599401,0.0,0.0,7143.946394406497,8145.254358834003,group_011,4.579452816927242,1.0,HEFT,0.0,8.0,2163.0120659722224,0.0,3,13.738358450781726,659.4412056375229,162.37489219491698,54.953433803126906,1.794963844299708,7.363941789554778,job_12681
0.32320772893264715,0.14873278075902013,0.028959938341432706,0.0,0.0,10226.85306914917,11245.030425927942,group_011,7.747615961476645,1.0,MinEnergy,0.0,8.0,1916.7424305555555,0.0,3,23.242847884429935,1115.6566984526369,165.9347231332883,61.98092769181316,1.794963844299708,7.512268078653581,job_12681
0.5360132228269063,0.24623103744015976,0.0326633609599401,0.0,0.0,7143.946394406497,8145.254358834003,group_011,4.579452816927242,1.0,PCEA,0.0,8.0,2163.0120659722224,0.0,3,13.738358450781726,659.4412056375229,162.37489219491698,54.953433803126906,1.794963844299708,7.363941789554778,job_12681
0.5560145277111406,0.23060852089404912,0.039196033151928114,0.0,0.0,6411.23394369814,7431.573065898265,group_011,4.579452816927242,1.0,PCEA-AER,1.0,8.0,2008.8870659722222,0.0,3,13.738358450781726,732.7124507083588,168.9697344985085,45.794528169272425,1.794963844299708,7.638726885537759,job_12681
0.6045118319292918,0.13153198949558073,0.5179044406887653,0.0,0.0,43543.19328251974,53461.23809063636,group_012,60.476657336832965,1.0,FCFS,0.0,5.0,974.5696484375001,0.0,2,120.95331467366593,7741.0121391146195,1018.1907273671872,241.90662934733186,125.28451757103437,73.11770983129789,job_12683
1.8669293316515836,0.40557744430429865,0.5259002812952775,0.0,0.0,4058.7558103048736,10447.908636152184,group_012,7.8052996352016795,1.0,HEFT,0.0,5.0,1697.3691666666666,0.0,1,7.8052996352016795,374.65438248968064,151.95136694756985,31.221198540806718,16.419237094985963,14.571942831287421,job_12683
0.9289853005551545,0.20241544171292955,0.5294710673580617,0.0,0.0,6611.869890403317,13454.371181682309,group_012,8.264837363004146,1.0,MinEnergy,0.0,5.0,1979.7566487506945,0.0,2,16.52967472600829,793.424386848398,160.60134772972876,33.05934945201658,17.503969040522374,15.355824843419754,job_12683
1.8669293316515836,0.40557744430429865,0.5259002812952775,0.0,0.0,4058.7558103048736,10447.908636152184,group_012,7.8052996352016795,1.0,PCEA,0.0,5.0,1697.3691666666666,0.0,1,7.8052996352016795,374.65438248968064,151.95136694756985,31.221198540806718,16.419237094985963,14.571942831287421,job_12683
1.8669293316515836,0.40557744430429865,0.5259002812952775,0.0,0.0,4058.7558103048736,10447.908636152184,group_012,7.8052996352016795,1.0,PCEA-AER,0.0,5.0,1697.3691666666666,0.0,1,7.8052996352016795,374.65438248968064,151.95136694756985,31.221198540806718,16.419237094985963,14.571942831287421,job_12683
0.4942479708745351,0.14298081752955885,0.1694486861935674,0.0,0.0,58497.95741267244,65261.45393726468,group_013,41.767488875717945,1.0,FCFS,0.0,23.0,2194.10375,0.0,4,162.49432614631232,10399.636873363988,1486.9485821641283,324.98865229262464,55.06890015880334,80.31249097643978,job_12686
0.38277513515172834,0.16729725356694156,0.04466050944695695,0.0,0.0,36172.83257270313,41543.08227838619,group_013,16.29970987060903,1.0,HEFT,0.0,23.0,4223.304444444444,0.0,5,76.28381589410384,3661.6231629169843,612.5794987531093,246.8894020392343,11.026206472126777,29.19954793875516,job_12686
0.25525719578836914,0.10641182545755136,0.0281080012627377,0.0,0.0,53890.407496674634,59347.75382651953,group_013,20.146597349346933,1.0,MinEnergy,0.0,23.0,4608.262083333333,0.0,6,117.32893197890468,5925.72907563956,630.5676481056939,392.2799906354079,11.026206472126779,29.949054161779515,job_12686
0.3823105321601398,0.1670941922984479,0.04460691153953631,0.0,0.0,36216.58882798728,41586.838533670336,group_013,16.31825065674638,1.0,PCEA,0.0,23.0,4223.304444444444,0.0,5,76.37651982479059,3666.0729515899484,612.5794987531093,247.18605461743192,11.026206472126777,29.19954793875516,job_12686
0.38950607070034415,0.16048025795187768,0.050572887334899196,0.0,0.0,33883.78784071806,39292.09986194636,group_013,16.31825065674638,1.0,PCEA-AER,1.0,23.0,4069.179444444444,0.0,5,76.37651982479059,3899.3530503168704,625.7691833602925,218.0260422765667,11.026206472126777,29.749118130721122,job_12686
1.0603715762517836,0.12751548234382432,0.9798761412494053,0.0,0.0,29731.334253837773,41045.29064367736,group_014,82.58703959399381,1.0,FCFS,0.0,6.0,508.45171875,0.0,1,82.58703959399381,5285.570534015604,673.9920761073048,165.17407918798762,161.850139349149,87.57294935225168,job_12688
1.1657019143778014,0.17587232857654453,0.47238301427036644,0.0,0.0,11218.323474952025,26581.109276700947,group_014,21.573698990292357,1.0,HEFT,0.0,6.0,1281.99484375,0.0,1,21.573698990292357,1035.5375515340331,182.12240051674388,86.29479596116943,40.76419583198346,25.14850221319424,job_12688
1.1641817522772024,0.17578787512651128,0.9452727492409326,0.0,0.0,8941.349080851589,24977.891322413405,group_014,22.353372702128976,1.0,MinEnergy,0.0,6.0,1167.87937603125,0.0,1,22.353372702128976,1072.9618897021908,188.61369068247427,44.70674540425795,42.26006813789734,26.023388601669893,job_12688
1.1657019143778014,0.17587232857654453,0.47238301427036644,0.0,0.0,11218.323474952025,26581.109276700947,group_014,21.573698990292357,1.0,PCEA,0.0,6.0,1281.99484375,0.0,1,21.573698990292357,1035.5375515340331,182.12240051674388,86.29479596116943,40.76419583198346,25.14850221319424,job_12688
1.1657019143778014,0.17587232857654453,0.47238301427036644,0.0,0.0,11218.323474952025,26581.109276700947,group_014,21.573698990292357,1.0,PCEA-AER,0.0,6.0,1281.99484375,0.0,1,21.573698990292357,1035.5375515340331,182.12240051674388,86.29479596116943,40.76419583198346,25.14850221319424,job_12688
0.9563734547660239,0.28639517517812135,0.2889794814365506,0.0,0.0,8774.777845447621,10648.067908251123,group_015,12.187191452010584,1.0,FCFS,0.0,9.0,981.115,0.0,2,24.374382904021168,1559.9605058573547,446.7651623459679,48.748765808042336,14.087393063879924,23.311012785708634,job_12690
1.369748495229863,0.6166164293897988,0.10238672733769913,0.0,0.0,3581.377006419685,5057.267232803777,group_015,3.443631736942005,1.0,HEFT,0.0,9.0,1850.402222222222,0.0,2,6.88726347388401,330.58864674643246,203.84639095359069,27.54905389553604,2.8206574696138267,9.433818779604222,job_12690
0.5447477893644145,0.24472191263952986,0.06396709909425632,0.0,0.0,7806.99679293305,9353.806672130317,group_015,6.300713309216706,1.0,MinEnergy,0.0,9.0,2130.6260014916666,0.0,3,17.921476898355884,860.2308911210824,210.51734898675846,46.48305435655671,2.9733861442295657,9.762684922524791,job_12690
1.3586750041759792,0.6116315022018481,0.10155899982921213,0.0,0.0,3610.565992836069,5078.591626787611,group_015,3.471698070034682,1.0,PCEA,0.0,9.0,1845.4848611111113,0.0,2,6.943396140069364,333.2830147233295,203.84639095359069,27.773584560277456,2.8206574696138267,9.433818779604222,job_12690
1.3586750041759792,0.6116315022018481,0.10155899982921213,0.0,0.0,3610.565992836069,5076.7871941175845,group_015,3.471698070034682,1.0,PCEA-AER,1.0,9.0,1845.4848611111113,0.0,2,6.943396140069364,333.2830147233295,203.84639095359069,27.773584560277456,2.8206574696138267,9.433818779604222,job_12690
0.6611305481159273,0.27042907066520205,0.3394449561854949,0.0,0.0,13015.28404802098,15927.706512242263,group_016,18.076783400029136,1.0,FCFS,0.0,10.0,1022.99,0.0,2,36.15356680005827,2313.8282752037294,625.7264301422119,72.30713360011654,24.544291796790286,23.902227434868315,job_12692
0.8250509885800078,0.4397861016765656,0.12668270839491935,0.0,0.0,6681.725252205736,9660.928137014804,group_016,6.424735819428593,1.0,HEFT,0.0,10.0,1947.402222222222,0.0,2,12.849471638857185,616.774638665145,271.24891395151644,51.39788655542874,6.511223474616525,10.601469278369894,job_12692
0.8184489833134396,0.4343503583028184,0.25346430831242805,0.0,0.0,5386.078650525793,8480.548832129281,group_016,6.732598313157241,1.0,MinEnergy,0.0,10.0,1698.731931111111,0.0,2,13.465196626314482,646.3294380630952,280.7334230043646,26.930393252628964,6.82589349835928,11.020576488922645,job_12692
0.8250509885800078,0.4397861016765656,0.12668270839491935,0.0,0.0,6681.725252205736,9660.928137014804,group_016,6.424735819428593,1.0,PCEA,0.0,10.0,1947.402222222222,0.0,2,12.849471638857185,616.774638665145,271.24891395151644,51.39788655542874,6.511223474616525,10.601469278369894,job_12692
0.8250509885800078,0.4397861016765656,0.12668270839491935,0.0,0.0,6681.725252205736,9660.928137014804,group_016,6.424735819428593,1.0,PCEA-AER,0.0,10.0,1947.402222222222,0.0,2,12.849471638857185,616.774638665145,271.24891395151644,51.39788655542874,6.511223474616525,10.601469278369894,job_12692
1.5534880686775563,0.09709300429234727,0.7,0.0,0.0,15592.33043052641,19866.269642676292,group_017,21.65601448684224,1.0,FCFS,0.0,5.0,947.0966796875,0.0,2,43.31202897368448,2771.9698543158065,269.1388809633418,86.62405794736895,60.636840563158266,67.28472024083545,job_12882
3.978872457434895,0.33157270478624123,0.7,0.0,0.0,2102.458343914771,6414.8317330519385,group_017,4.043189122913021,1.0,HEFT,0.0,5.0,1670.6297526041665,0.0,1,4.043189122913021,194.07307789982502,64.34933536543588,16.172756491652084,11.320929544156458,16.08733384135897,job_12882
1.3368357300997222,0.11140297750831017,0.2851477886140293,0.0,0.0,6079.596522567879,10648.268375179892,group_017,4.221942029561027,1.0,MinEnergy,0.0,5.0,2586.767289614757,0.0,3,12.66582608868308,607.9596522567879,67.72851546632302,42.21942029561026,12.038774333859534,16.932128866580754,job_12882
3.978872457434895,0.33157270478624123,0.7,0.0,0.0,2102.458343914771,6414.8317330519385,group_017,4.043189122913021,1.0,PCEA,0.0,5.0,1670.6297526041665,0.0,1,4.043189122913021,194.07307789982502,64.34933536543588,16.172756491652084,11.320929544156458,16.08733384135897,job_12882
3.978872457434895,0.33157270478624123,0.7,0.0,0.0,2102.458343914771,6414.8317330519385,group_017,4.043189122913021,1.0,PCEA-AER,0.0,5.0,1670.6297526041665,0.0,1,4.043189122913021,194.07307789982502,64.34933536543588,16.172756491652084,11.320929544156458,16.08733384135897,job_12882
1.6638473663784856,0.10399046039865535,0.7272727272727273,0.0,0.0,11434.375649052701,14705.721021431722,group_018,15.881077290350975,1.0,FCFS,0.0,5.0,947.0966796875,0.0,2,31.76215458070195,2032.7778931649248,211.38950899842916,63.5243091614039,46.19949757193011,52.84737724960729,job_12887
4.516644260138493,0.37638702167820776,0.7272727272727273,0.0,0.0,1541.8027855374985,4839.432689886661,group_018,2.965005356802882,1.0,HEFT,0.0,5.0,1670.6297526041665,0.0,1,2.965005356802882,142.32025712653834,53.567497704334485,11.860021427211528,8.625470128881112,13.391874426083621,job_12887
1.4442261185103669,0.12035217654253057,0.2825940260124565,0.0,0.0,4676.612709667599,8172.01979509607,group_018,3.2476477150469436,1.0,MinEnergy,0.0,5.0,2586.767289614757,0.0,3,9.742943145140831,467.6612709667599,56.28405184549571,32.476477150469435,9.177658428652707,14.071012961373928,job_12887
4.516644260138493,0.37638702167820776,0.7272727272727273,0.0,0.0,1541.8027855374985,4839.432689886661,group_018,2.965005356802882,1.0,PCEA,0.0,5.0,1670.6297526041665,0.0,1,2.965005356802882,142.32025712653834,53.567497704334485,11.860021427211528,8.625470128881112,13.391874426083621,job_12887
4.516644260138493,0.37638702167820776,0.7272727272727273,0.0,0.0,1541.8027855374985,4839.432689886661,group_018,2.965005356802882,1.0,PCEA-AER,0.0,5.0,1670.6297526041665,0.0,1,2.965005356802882,142.32025712653834,53.567497704334485,11.860021427211528,8.625470128881112,13.391874426083621,job_12887
1.638640079243334,0.10241500495270837,0.7307692307692307,0.0,0.0,13513.353039789556,17386.370508033553,group_019,18.768545888596606,1.0,FCFS,0.0,5.0,947.0966796875,0.0,2,37.53709177719321,2402.3738737403655,246.03913217737673,75.07418355438642,54.861903366667,61.50978304434418,job_12890
4.28331437396334,0.356942864496945,0.7307692307692307,0.0,0.0,1822.1305647261343,5728.954491814863,group_019,3.504097239857951,1.0,HEFT,0.0,5.0,1670.6297526041665,0.0,1,3.504097239857951,168.19666751318164,60.03660030099531,14.016388959431804,10.242745778046318,15.009150075248828,job_12890
1.3512965260376577,0.11260804383647145,0.27982744986075253,0.0,0.0,5611.935251601119,9755.550548032847,group_019,3.8971772580563324,1.0,MinEnergy,0.0,5.0,2586.767289614757,0.0,3,11.691531774168997,561.1935251601119,63.19490508197383,38.971772580563325,10.905371737772235,15.798726270493457,job_12890
4.28331437396334,0.35694286449694507,0.7307692307692308,0.0,0.0,1822.1305647261343,5728.954491814863,group_019,3.504097239857951,1.0,PCEA,0.0,5.0,1670.6297526041665,0.0,1,3.504097239857951,168.19666751318164,60.03660030099532,14.016388959431804,10.24274577804632,15.00915007524883,job_12890
4.28331437396334,0.35694286449694507,0.7307692307692308,0.0,0.0,1822.1305647261343,5728.954491814863,group_019,3.504097239857951,1.0,PCEA-AER,0.0,5.0,1670.6297526041665,0.0,1,3.504097239857951,168.19666751318164,60.03660030099532,14.016388959431804,10.24274577804632,15.00915007524883,job_12890
0.6162046509582395,0.1296170288912244,0.5436830569510442,0.0,0.0,76870.05004248187,101158.4469207171,group_020,98.57140811504819,1.0,FCFS,0.0,6.0,1312.3735546875,0.0,3,207.20035223292453,13260.82254290717,1718.8284186653984,604.2276410182683,328.5083309631303,127.67782072611354,job_12951
0.3440969043857025,0.08515939208522828,0.19804944578904998,0.0,0.0,36201.432300225446,57376.24616892439,group_020,36.16767059374817,1.0,HEFT,0.0,6.0,3329.795486111111,0.0,2,69.6181390388951,3341.670673866964,284.5746431355458,278.4725561555804,55.1513354140728,23.955386132377228,job_12951
0.2672562649332188,0.06621264331499621,0.20585222694528388,0.0,0.0,42056.13719915001,63684.45371384608,group_020,47.284879758323406,1.0,MinEnergy,0.0,6.0,3213.881247697917,0.0,2,91.7890822502862,4405.875948013738,291.7246926359544,272.586569484498,56.11255236375928,24.531207283859498,job_12951
